SPREAD_Commodity,SPREAD_ID,Feed_SPREAD,Production_crops_2010,Demand_LUTO_2010,Scenario,Domestic_diet,Global_diet,Convergence,Imports,Year,domestic,exports,imports,imp_mult,Total_demand,Demand_mult,CF,New_demand
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2025,860907.51125067,1322963.23515417,8235.5,NA,2175635.24640484,NA,1,2809981.0364292255
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2026,861230.331747558,1335335.84855373,8235.5,NA,2188330.680301288,NA,1,2826378.0536025823
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2027,861659.313331654,1347224.20350573,8235.5,NA,2200648.016837384,NA,1,2842286.732294445
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2028,862196.421305894,1358628.56611135,8235.5,NA,2212589.487417244,NA,1,2857709.9545151424
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2029,862843.505025159,1369550.72782423,8235.5,NA,2224158.732849389,NA,1,2872652.422616743
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2030,863602.298348795,1379993.93246982,8235.5,NA,2235360.730818615,NA,1,2887120.565618038
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2031,863448.468705453,1389962.7853336,8235.5,NA,2245175.754039053,NA,1,2899797.336307022
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2032,863408.356477437,1399463.14697425,8235.5,NA,2254636.003451687,NA,1,2912015.8924704776
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2033,863482.95682546,1408502.01501863,8235.5,NA,2263749.47184409,NA,1,2923786.557337701
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2034,863673.160004885,1417087.39753875,8235.5,NA,2272525.057543635,NA,1,2935120.823704285
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2035,863979.757813586,1425228.18169951,8235.5,NA,2280972.439513096,NA,1,2946031.192609589
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2036,863735.342978557,1432934.00122954,8235.5,NA,2288433.844208097,NA,1,2955668.1047402984
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2037,863608.317754026,1440215.10594688,8235.5,NA,2295587.9237009063,NA,1,2964908.085449896
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2038,863598.94575006794,1447082.23612036,8235.5,NA,2302445.681870428,NA,1,2973765.346997123
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2039,863707.418139399,1453546.50391812,8235.5,NA,2309018.4220575187,NA,1,2982254.488416219
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2040,863933.860425886,1459619.28363779,8235.5,NA,2315317.644063676,NA,1,2990390.3624837166
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2041,863738.655628797,1465312.11186816,8235.5,NA,2320815.267496957,NA,1,2997490.9174220855
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2042,863661.260002717,1470636.59823219,8235.5,NA,2326062.358234907,NA,1,3004267.892328347
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2043,863701.419269855,1475604.34692641,8235.5,NA,2331070.266196265,NA,1,3010735.9463952463
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2044,863858.838119997,1480226.88891197,8235.5,NA,2335850.2270319667,NA,1,3016909.591230883
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2045,864133.185550783,1484515.62433232,8235.5,NA,2340413.309883103,NA,1,3022803.123384555
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2046,863947.725606831,1488481.77452724,8235.5,NA,2344194.0001340713,NA,1,3027686.142230379
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2047,863878.15310898,1492136.34287556,8235.5,NA,2347778.9959845403,NA,1,3032316.408435222
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2048,863923.827566088,1495490.08362005,8235.5,NA,2351178.411186138,NA,1,3036706.9845978506
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2049,864084.092172436,1498553.47779643,8235.5,NA,2354402.069968866,NA,1,3040870.5593801374
Beef,NA,NA,NA,NA,AgS4,BAU,BAU,2050,Trend,2050,864358.277534682,1501336.71539422,8235.5,NA,2357459.492928902,NA,1,3044819.4292802
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2010,852154,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2011,964895.06831697,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2012,842670.566415991,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2013,816692.985797527,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2014,837255.402118037,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2015,838261.847131001,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2016,838977.139187205,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2017,839333.204286284,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2018,839345.040569161,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2019,852463.103929379,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2020,854421.780967049,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2021,855521.809081072,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2022,856717.550666691,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2023,858011.8837058,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2024,859407.624059784,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2025,860907.51125067,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2026,861230.331747558,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2027,861659.313331654,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2028,862196.421305894,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2029,862843.505025159,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2030,863602.298348795,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2031,863448.468705453,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2032,863408.356477437,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2033,863482.95682546,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2034,863673.160004885,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2035,863979.757813586,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2036,863735.342978557,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2037,863608.317754026,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2038,863598.94575006794,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2039,863707.418139399,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2040,863933.860425886,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2041,863738.655628797,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2042,863661.260002717,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2043,863701.419269855,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2044,863858.838119997,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2045,864133.185550783,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2046,863947.725606831,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2047,863878.15310898,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2048,863923.827566088,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2049,864084.092172436,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Static,2050,864358.277534682,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2010,852154,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2011,964895.06831697,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2012,842670.566415991,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2013,816692.985797527,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2014,837255.402118037,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2015,838261.847131001,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2016,838977.139187205,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2017,839333.204286284,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2018,839345.040569161,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2019,852463.103929379,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2020,854421.780967049,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2021,855521.809081072,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2022,856717.550666691,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2023,858011.8837058,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2024,859407.624059784,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2025,860907.51125067,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2026,861230.331747558,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2027,861659.313331654,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2028,862196.421305894,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2029,862843.505025159,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2030,863602.298348795,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2031,863448.468705453,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2032,863408.356477437,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2033,863482.95682546,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2034,863673.160004885,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2035,863979.757813586,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2036,863735.342978557,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2037,863608.317754026,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2038,863598.94575006794,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2039,863707.418139399,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2040,863933.860425886,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2041,863738.655628797,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2042,863661.260002717,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2043,863701.419269855,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2044,863858.838119997,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2045,864133.185550783,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2046,863947.725606831,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2047,863878.15310898,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2048,863923.827566088,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2049,864084.092172436,NA,NA,NA,NA,NA,1,NA
Beef,NA,NA,NA,NA,AgS4,BAU,NA,2050,Trend,2050,864358.277534682,NA,NA,NA,NA,NA,1,NA
